"part_id","hh_id","part_age","part_gender"
"F23_614072","HHF23_614072","12-17","F"
"F23_614073","HHF23_614073","12-17","F"
"B4_20775","HHB4_20775","60-69","F"
"F23_614074","HHF23_614074","60-69","F"
"F23_614075","HHF23_614075",NA,"F"
"F23_614076","HHF23_614076","50-59","F"
"F23_614077","HHF23_614077","30-39","F"
"F23_614078","HHF23_614078","0-4","M"
"F23_614079","HHF23_614079","50-59","M"
"F23_614080","HHF23_614080","0-4","M"
"F23_614081","HHF23_614081","12-17","F"
"F23_614082","HHF23_614082","5-11","F"
"F23_614083","HHF23_614083","0-4","M"
"B4_20776","HHB4_20776","70-120","M"
"F23_614084","HHF23_614084","12-17","F"
"F23_614085","HHF23_614085","5-11","M"
"F23_614086","HHF23_614086","0-4","F"
"F23_614087","HHF23_614087","0-4","F"
"F23_614088","HHF23_614088","12-17","M"
"F23_614089","HHF23_614089","60-69","F"
"F23_614090","HHF23_614090","5-11","M"
"F23_614091","HHF23_614091","5-11","F"
"F23_614092","HHF23_614092","60-69","M"
"F23_614093","HHF23_614093","30-39","F"
"B4_20778","HHB4_20778","70-120","M"
"F23_614094","HHF23_614094","12-17","M"
"F23_614095","HHF23_614095","50-59","F"
"F23_614096","HHF23_614096","0-4","M"
"F23_614097","HHF23_614097","40-49","F"
"F23_614098","HHF23_614098","12-17","F"
"F23_614099","HHF23_614099","5-11","M"
"F23_614100","HHF23_614100","5-11","F"
"F23_614101","HHF23_614101","5-11","F"
"F23_614102","HHF23_614102","60-69","M"
"F23_614103","HHF23_614103","70-120","F"
"B4_20779","HHB4_20779","60-69","F"
"F23_614104","HHF23_614104","60-69","M"
"F23_614105","HHF23_614105","5-11","M"
"F23_614106","HHF23_614106","70-120","M"
"F23_614107","HHF23_614107","60-69","F"
"F23_614108","HHF23_614108","0-4","M"
"F23_614109","HHF23_614109",NA,"F"
"F23_614110","HHF23_614110","12-17","M"
"F23_614111","HHF23_614111","5-11","F"
"F23_614112","HHF23_614112","12-17","M"
"F23_614113","HHF23_614113","5-11","F"
"A1_11797","HHA1_11797","50-59","M"
"B4_20780","HHB4_20780","70-120","F"
"F23_614114","HHF23_614114","12-17","F"
"F23_614115","HHF23_614115",NA,"F"
"F23_614116","HHF23_614116","70-120","M"
"F23_614117","HHF23_614117","60-69","F"
"F23_614118","HHF23_614118","12-17","F"
"F23_614119","HHF23_614119","50-59","M"
"F23_614120","HHF23_614120","5-11","F"
"F23_614121","HHF23_614121","0-4","F"
"F23_614122","HHF23_614122","12-17","M"
"F23_614123","HHF23_614123","12-17","F"
"B4_20781","HHB4_20781","70-120","F"
"F23_614124","HHF23_614124","0-4","M"
"F23_614125","HHF23_614125","0-4","M"
"F23_614126","HHF23_614126","5-11","F"
"F23_614127","HHF23_614127","30-39","F"
"F23_614128","HHF23_614128","5-11","F"
"F23_614129","HHF23_614129","40-49","F"
"F23_614130","HHF23_614130","12-17","M"
"F23_614131","HHF23_614131","50-59","F"
"F23_614132","HHF23_614132","12-17","M"
"F23_614133","HHF23_614133","5-11","F"
"B4_20782","HHB4_20782","60-69","F"
"F23_614134","HHF23_614134","0-4","F"
"F23_614135","HHF23_614135","40-49","F"
"F23_614136","HHF23_614136","12-17","M"
"F23_614137","HHF23_614137","0-4","F"
"F23_614138","HHF23_614138","70-120","F"
"F23_614139","HHF23_614139","12-17","M"
"F23_614140","HHF23_614140","0-4","M"
"F23_614141","HHF23_614141","50-59","F"
"F23_614142","HHF23_614142","5-11","M"
"F23_614143","HHF23_614143","0-4","F"
"B4_20784","HHB4_20784","40-49","F"
"F23_614144","HHF23_614144","60-69","M"
"F23_614145","HHF23_614145","5-11","M"
"F23_614146","HHF23_614146","0-4","M"
"F23_614147","HHF23_614147","30-39","M"
"F23_614148","HHF23_614148","50-59","F"
"F23_614149","HHF23_614149","12-17","F"
"F23_614150","HHF23_614150","30-39","F"
"F23_614151","HHF23_614151","12-17","M"
"F23_614152","HHF23_614152","5-11","M"
"F23_614153","HHF23_614153","5-11","M"
"B4_20785","HHB4_20785","50-59","F"
"F23_614154","HHF23_614154","40-49","M"
"F23_614155","HHF23_614155","5-11","F"
"F23_614156","HHF23_614156","12-17","M"
"F23_614157","HHF23_614157","30-39","F"
"F23_614158","HHF23_614158","0-4","M"
"F23_614159","HHF23_614159","5-11","M"
"F23_614160","HHF23_614160","12-17","F"
"F23_614161","HHF23_614161","12-17","F"
"F23_614162","HHF23_614162","60-69","F"
"F23_614163","HHF23_614163","5-11","M"
"B4_20786","HHB4_20786","60-69","M"
"F23_614164","HHF23_614164","70-120","M"
"F23_614165","HHF23_614165","30-39","F"
"F23_614166","HHF23_614166","60-69","M"
"F23_614167","HHF23_614167","70-120","M"
"F23_614168","HHF23_614168","60-69","F"
"F23_614169","HHF23_614169","5-11","M"
"F23_614170","HHF23_614170","0-4","M"
"F23_614171","HHF23_614171","5-11","M"
"F23_614172","HHF23_614172","30-39","F"
"F23_614173","HHF23_614173","5-11","F"
"B4_20787","HHB4_20787","40-49","F"
"F23_614174","HHF23_614174","60-69","F"
"F23_614175","HHF23_614175","12-17","M"
"F23_614176","HHF23_614176","12-17","M"
"F23_614177","HHF23_614177","5-11","M"
"F23_614178","HHF23_614178","12-17","F"
"F23_614179","HHF23_614179","40-49","F"
"F23_614180","HHF23_614180","60-69","F"
"F23_614181","HHF23_614181","5-11","M"
"F23_614182","HHF23_614182","0-4","F"
"F23_614183","HHF23_614183","5-11","M"
"B4_20789","HHB4_20789","50-59","F"
"F23_614184","HHF23_614184","60-69","M"
"F23_614185","HHF23_614185","12-17","F"
"F23_614186","HHF23_614186","60-69","F"
"F23_614187","HHF23_614187","50-59","F"
"F23_614188","HHF23_614188","30-39","F"
"F23_614189","HHF23_614189","12-17","F"
"F23_614190","HHF23_614190","60-69","M"
"F23_614191","HHF23_614191","12-17","M"
"F23_614192","HHF23_614192","0-4","M"
"F23_614193","HHF23_614193","0-4","M"
"B4_20791","HHB4_20791","40-49","F"
"F23_614194","HHF23_614194","12-17","F"
"F23_614195","HHF23_614195","12-17","F"
"F23_614196","HHF23_614196","0-4","M"
"F23_614197","HHF23_614197","30-39","F"
"F23_614198","HHF23_614198","5-11","M"
"F23_614199","HHF23_614199","5-11","F"
"F23_614200","HHF23_614200","5-11","M"
"F23_614201","HHF23_614201","18-29","F"
"F23_614202","HHF23_614202","5-11","M"
"F23_614203","HHF23_614203","60-69","F"
"B4_20792","HHB4_20792","70-120","M"
"F23_614204","HHF23_614204","40-49","M"
"F23_614205","HHF23_614205","30-39","F"
"F23_614206","HHF23_614206","60-69","M"
"F23_614207","HHF23_614207","12-17","M"
"F23_614208","HHF23_614208",NA,"M"
"F23_614209","HHF23_614209","40-49","F"
"F23_614210","HHF23_614210","12-17","M"
"F23_614211","HHF23_614211","5-11","F"
"F23_614212","HHF23_614212","0-4","M"
"F23_614213","HHF23_614213","12-17","F"
"A1_11798","HHA1_11798","18-29","F"
"B4_20793","HHB4_20793","40-49","M"
"F23_614214","HHF23_614214","0-4","F"
"F23_614215","HHF23_614215","5-11","F"
"F23_614216","HHF23_614216","0-4","M"
"F23_614217","HHF23_614217","5-11","F"
"F23_614218","HHF23_614218","0-4","M"
"F23_614219","HHF23_614219","60-69","F"
"F23_614220","HHF23_614220","12-17","M"
"F23_614221","HHF23_614221","30-39","F"
"F23_614222","HHF23_614222","12-17","F"
"F23_614223","HHF23_614223","5-11","F"
"B4_20794","HHB4_20794","50-59","M"
"F23_614224","HHF23_614224","5-11","F"
"F23_614225","HHF23_614225","5-11","M"
"F23_614226","HHF23_614226",NA,"F"
"F23_614227","HHF23_614227","0-4","M"
"F23_614228","HHF23_614228","50-59","F"
"F23_614229","HHF23_614229","5-11","M"
"F23_614230","HHF23_614230","5-11","F"
"F23_614231","HHF23_614231","5-11","M"
"F23_614232","HHF23_614232","50-59","M"
"F23_614233","HHF23_614233","5-11","M"
"B4_20795","HHB4_20795","70-120","M"
"F23_614234","HHF23_614234","0-4","M"
"F23_614235","HHF23_614235","18-29","M"
"F23_614236","HHF23_614236","12-17","M"
"F23_614237","HHF23_614237","0-4","M"
"F23_614238","HHF23_614238","40-49","F"
"F23_614239","HHF23_614239","12-17","F"
"F23_614240","HHF23_614240","5-11","F"
"F23_614241","HHF23_614241","60-69","F"
"F23_614242","HHF23_614242","5-11","F"
"F23_614243","HHF23_614243","0-4","F"
"B4_20796","HHB4_20796","70-120","M"
"F23_614244","HHF23_614244","12-17","F"
"F23_614245","HHF23_614245","5-11","M"
"F23_614246","HHF23_614246",NA,"M"
"F23_614247","HHF23_614247","5-11","M"
"F23_614248","HHF23_614248","12-17","M"
"F23_614249","HHF23_614249","40-49","F"
"F23_614250","HHF23_614250","40-49","F"
"F23_614251","HHF23_614251","5-11","F"
"F23_614252","HHF23_614252","5-11","F"
"F23_614253","HHF23_614253",NA,"M"
"B4_20797","HHB4_20797","70-120","M"
"F23_614254","HHF23_614254","60-69","F"
"F23_614255","HHF23_614255","50-59","F"
"F23_614256","HHF23_614256","60-69","F"
"F23_614257","HHF23_614257","5-11","F"
"F23_614258","HHF23_614258","30-39","F"
"F23_614259","HHF23_614259","12-17","M"
"F23_614260","HHF23_614260","18-29","F"
"F23_614261","HHF23_614261","12-17","F"
"F23_614262","HHF23_614262","18-29","F"
"F23_614263","HHF23_614263","60-69","M"
"B4_20798","HHB4_20798","70-120","F"
"F23_614264","HHF23_614264",NA,"F"
"F23_614265","HHF23_614265","12-17","M"
"F23_614266","HHF23_614266","5-11","F"
"F23_614267","HHF23_614267","50-59","F"
"F23_614268","HHF23_614268","12-17","M"
"F23_614269","HHF23_614269","60-69","M"
"F23_614270","HHF23_614270","0-4","F"
"F23_614271","HHF23_614271","0-4","F"
"F23_614272","HHF23_614272","60-69","F"
"F23_614273","HHF23_614273","40-49","F"
"B4_20799","HHB4_20799","70-120","F"
"F23_614274","HHF23_614274","5-11","F"
"F23_614275","HHF23_614275","18-29","F"
"F23_614276","HHF23_614276",NA,"M"
"F23_614277","HHF23_614277","5-11","F"
"F23_614278","HHF23_614278","12-17","F"
"F23_614279","HHF23_614279","0-4","F"
"F23_614280","HHF23_614280","5-11","F"
"F23_614281","HHF23_614281","5-11","F"
"F23_614282","HHF23_614282",NA,"M"
"F23_614283","HHF23_614283","5-11","M"
"B4_20800","HHB4_20800","40-49","M"
"F23_614284","HHF23_614284","5-11","M"
"F23_614285","HHF23_614285","30-39","F"
"F23_614286","HHF23_614286","0-4","M"
"F23_614287","HHF23_614287","0-4","M"
"F23_614288","HHF23_614288","12-17","M"
"F23_614289","HHF23_614289","5-11","M"
"F23_614290","HHF23_614290","12-17","F"
"F23_614291","HHF23_614291","5-11","F"
"F23_614292","HHF23_614292","50-59","F"
"F23_614293","HHF23_614293","0-4","M"
"B4_20801","HHB4_20801","70-120","M"
"F23_614294","HHF23_614294","70-120","F"
"F23_614295","HHF23_614295","0-4","M"
"F23_614296","HHF23_614296","5-11","F"
"F23_614297","HHF23_614297","5-11","F"
"F23_614298","HHF23_614298","0-4","M"
"F23_614299","HHF23_614299","5-11","M"
"F23_614300","HHF23_614300","12-17","M"
"F23_614301","HHF23_614301","12-17","F"
"F23_614302","HHF23_614302","12-17","M"
"F23_614303","HHF23_614303","30-39","F"
"B4_20802","HHB4_20802","50-59","F"
"F23_614304","HHF23_614304","12-17","M"
"F23_614305","HHF23_614305","30-39","F"
"F23_614306","HHF23_614306","12-17","F"
"F23_614307","HHF23_614307","50-59","F"
"F23_614308","HHF23_614308","5-11","M"
"F23_614309","HHF23_614309","12-17","M"
"F23_614310","HHF23_614310","5-11","F"
"F23_614311","HHF23_614311","5-11","F"
"F23_614312","HHF23_614312","5-11","F"
"F23_614313","HHF23_614313","50-59","F"
"A1_11799","HHA1_11799","18-29","F"
"B4_20803","HHB4_20803","60-69","F"
"F23_614314","HHF23_614314","0-4","M"
"F23_614315","HHF23_614315","60-69","F"
"F23_614316","HHF23_614316","50-59","M"
"F23_614317","HHF23_614317","0-4","M"
"F23_614318","HHF23_614318","12-17","M"
"F23_614319","HHF23_614319","5-11","F"
"F23_614320","HHF23_614320","5-11","M"
"F23_614321","HHF23_614321","30-39","M"
"F23_614322","HHF23_614322","12-17","F"
"F23_614323","HHF23_614323","5-11","M"
"B4_20804","HHB4_20804","30-39","F"
"F23_614324","HHF23_614324","12-17","F"
"F23_614325","HHF23_614325","0-4","F"
"F23_614326","HHF23_614326",NA,"F"
"F23_614327","HHF23_614327","60-69","F"
"F23_614328","HHF23_614328","12-17","M"
"F23_614329","HHF23_614329","60-69","F"
"F23_614330","HHF23_614330","50-59","F"
"F23_614331","HHF23_614331","12-17","F"
"F23_614332","HHF23_614332","18-29","F"
"F23_614333","HHF23_614333","12-17","M"
"B4_20805","HHB4_20805","50-59","M"
"F23_614334","HHF23_614334","0-4","F"
"F23_614335","HHF23_614335","5-11","M"
"F23_614336","HHF23_614336","12-17","F"
"F23_614337","HHF23_614337","12-17","F"
"F23_614338","HHF23_614338","12-17","F"
"F23_614339","HHF23_614339","12-17","M"
"F23_614340","HHF23_614340","5-11","M"
"F23_614341","HHF23_614341","12-17","M"
"F23_614342","HHF23_614342","5-11","F"
"F23_614343","HHF23_614343","5-11","M"
"B4_20806","HHB4_20806","40-49","F"
"F23_614344","HHF23_614344","12-17","M"
"F23_614345","HHF23_614345","50-59","F"
"F23_614346","HHF23_614346","12-17","M"
"F23_614347","HHF23_614347","12-17","M"
"F23_614348","HHF23_614348","12-17","M"
"F23_614349","HHF23_614349","40-49","F"
"F23_614350","HHF23_614350","0-4","F"
"F23_614351","HHF23_614351","12-17","M"
"F23_614352","HHF23_614352","12-17","F"
"F23_614353","HHF23_614353",NA,"F"
"B4_20807","HHB4_20807","50-59","M"
"F23_614354","HHF23_614354","5-11","M"
"F23_614355","HHF23_614355","40-49","F"
"F23_614356","HHF23_614356","40-49","M"
"F23_614357","HHF23_614357","5-11","M"
"F23_614358","HHF23_614358","5-11","M"
"F23_614359","HHF23_614359","60-69","M"
"F23_614360","HHF23_614360","60-69","F"
"F23_614361","HHF23_614361","12-17","M"
"F23_614362","HHF23_614362","40-49","F"
"F23_614363","HHF23_614363","60-69","M"
"B4_20808","HHB4_20808","70-120","M"
"F23_614364","HHF23_614364","12-17","M"
"F23_614365","HHF23_614365","0-4","M"
"F23_614366","HHF23_614366","70-120","F"
"F23_614367","HHF23_614367","40-49","F"
"F23_614368","HHF23_614368","12-17","M"
"F23_614369","HHF23_614369","18-29","F"
"F23_614370","HHF23_614370","0-4","M"
"F23_614371","HHF23_614371","12-17","M"
"F23_614372","HHF23_614372","12-17","M"
"F23_614373","HHF23_614373","30-39","F"
"B4_20809","HHB4_20809","70-120","M"
"F23_614374","HHF23_614374","12-17","F"
"F23_614375","HHF23_614375","5-11","M"
"F23_614376","HHF23_614376","12-17","F"
"F23_614377","HHF23_614377","12-17","F"
"F23_614378","HHF23_614378","12-17","F"
"F23_614379","HHF23_614379","12-17","M"
"F23_614380","HHF23_614380","5-11","F"
"F23_614381","HHF23_614381","12-17","M"
"F23_614382","HHF23_614382","5-11","F"
"F23_614383","HHF23_614383","5-11","F"
"B4_20810","HHB4_20810","50-59","M"
"F23_614384","HHF23_614384","12-17","M"
"F23_614385","HHF23_614385","18-29","M"
"F23_614386","HHF23_614386","60-69","F"
"F23_614387","HHF23_614387","60-69","M"
"F23_614388","HHF23_614388","70-120","M"
"F23_614389","HHF23_614389","30-39","F"
"F23_614390","HHF23_614390","70-120","M"
"F23_614391","HHF23_614391","60-69","F"
"F23_614392","HHF23_614392","40-49","F"
"F23_614393","HHF23_614393","60-69","F"
"B4_20812","HHB4_20812","70-120","F"
"F23_614394","HHF23_614394","18-29","F"
"F23_614395","HHF23_614395","18-29","M"
"F23_614396","HHF23_614396","30-39","F"
"F23_614397","HHF23_614397","70-120","F"
"F23_614398","HHF23_614398","18-29","F"
"F23_614399","HHF23_614399","50-59","F"
"F23_614400","HHF23_614400","50-59","F"
"F23_614401","HHF23_614401","50-59","F"
"F23_614402","HHF23_614402","18-29","M"
"F23_614403","HHF23_614403","30-39","F"
"B4_20813","HHB4_20813","70-120","M"
"F23_614404","HHF23_614404","50-59","M"
"F23_614405","HHF23_614405","50-59","M"
"F23_614406","HHF23_614406","30-39","F"
"F23_614407","HHF23_614407","60-69","F"
"F23_614408","HHF23_614408","40-49","F"
"F23_614409","HHF23_614409","18-29","F"
"F23_614410","HHF23_614410","40-49","M"
"F23_614411","HHF23_614411","60-69","M"
"F23_614412","HHF23_614412","18-29","F"
"F23_614413","HHF23_614413","40-49","M"
"A1_10018","HHA1_10018","60-69","F"
"A1_10180","HHA1_10180","60-69","F"
"A1_11800","HHA1_11800","30-39","M"
"B4_20814","HHB4_20814","70-120","M"
"F23_614414","HHF23_614414","60-69","F"
"F23_614415","HHF23_614415","18-29","F"
"F23_614416","HHF23_614416","30-39","F"
"F23_614417","HHF23_614417","18-29","F"
"F23_614418","HHF23_614418","60-69","M"
"F23_614419","HHF23_614419","50-59","M"
"F23_614420","HHF23_614420","50-59","F"
"F23_614421","HHF23_614421","40-49","F"
"F23_614422","HHF23_614422","12-17","F"
"F23_614423","HHF23_614423","60-69","M"
"B4_20815","HHB4_20815","50-59","F"
"F23_614424","HHF23_614424","12-17","M"
"F23_614425","HHF23_614425","12-17","M"
"F23_614426","HHF23_614426","70-120","F"
"F23_614427","HHF23_614427","5-11","M"
"F23_614428","HHF23_614428","70-120","M"
"F23_614429","HHF23_614429","12-17","M"
"F23_614430","HHF23_614430","70-120","F"
"F23_614431","HHF23_614431","5-11","F"
"F23_614432","HHF23_614432","60-69","F"
"F23_614433","HHF23_614433","12-17","F"
"B4_20816","HHB4_20816","70-120","F"
"F23_614434","HHF23_614434","5-11","F"
"F23_614435","HHF23_614435","12-17","M"
"F23_614436","HHF23_614436","12-17","F"
"F23_614437","HHF23_614437","60-69","F"
"F23_614438","HHF23_614438","50-59","F"
"F23_614439","HHF23_614439","5-11","F"
"F23_614440","HHF23_614440","12-17","F"
"F23_614441","HHF23_614441","60-69","F"
"F23_614442","HHF23_614442","40-49","F"
"F23_614443","HHF23_614443","12-17","F"
"B4_20818","HHB4_20818","70-120","M"
"F23_614444","HHF23_614444","12-17","M"
"F23_614445","HHF23_614445","12-17","F"
"F23_614446","HHF23_614446","70-120","F"
"F23_614447","HHF23_614447","12-17","M"
"F23_614448","HHF23_614448","50-59","F"
"F23_614449","HHF23_614449","12-17","M"
"F23_614450","HHF23_614450","5-11","F"
"F23_614451","HHF23_614451","12-17","F"
"F23_614452","HHF23_614452","70-120","M"
"F23_614453","HHF23_614453","60-69","M"
"B4_20820","HHB4_20820","50-59","F"
"F23_614454","HHF23_614454","70-120","F"
"F23_614455","HHF23_614455","50-59","M"
"F23_614456","HHF23_614456","50-59","F"
"F23_614457","HHF23_614457","50-59","M"
"F23_614458","HHF23_614458","12-17","F"
"F23_614459","HHF23_614459","0-4","M"
"F23_614460","HHF23_614460","70-120","M"
"F23_614461","HHF23_614461","50-59","F"
"F23_614462","HHF23_614462","50-59","M"
"F23_614463","HHF23_614463","60-69","M"
"B4_20821","HHB4_20821","50-59","F"
"F23_614464","HHF23_614464","60-69","F"
"F23_614465","HHF23_614465","50-59","F"
"F23_614466","HHF23_614466","60-69","F"
"F23_614467","HHF23_614467","60-69","M"
"F23_614468","HHF23_614468","60-69","M"
"F23_614469","HHF23_614469","60-69","F"
"F23_614470","HHF23_614470","70-120","M"
"F23_614471","HHF23_614471","70-120","F"
"F23_614472","HHF23_614472","50-59","F"
"F23_614473","HHF23_614473","60-69","F"
"B4_20822","HHB4_20822","40-49","M"
"F23_614474","HHF23_614474","70-120","M"
"F23_614475","HHF23_614475","50-59","M"
"F23_614476","HHF23_614476","70-120","F"
"F23_614477","HHF23_614477","5-11","F"
"F23_614478","HHF23_614478","70-120","M"
"F23_614479","HHF23_614479","5-11","F"
"F23_614480","HHF23_614480","12-17","F"
"F23_614481","HHF23_614481","5-11","F"
"F23_614482","HHF23_614482","70-120","M"
"F23_614483","HHF23_614483","60-69","F"
"B4_20823","HHB4_20823","40-49","F"
"F23_614484","HHF23_614484","60-69","M"
"F23_614485","HHF23_614485","5-11","F"
"F23_614486","HHF23_614486","60-69","F"
"F23_614487","HHF23_614487","12-17","M"
"F23_614488","HHF23_614488","70-120","M"
"F23_614489","HHF23_614489","60-69","F"
"F23_614490","HHF23_614490","70-120","M"
"F23_614491","HHF23_614491","40-49","F"
"F23_614492","HHF23_614492","60-69","F"
"F23_614493","HHF23_614493","60-69","M"
"B4_20824","HHB4_20824","50-59","M"
"F23_614494","HHF23_614494","70-120","F"
"F23_614495","HHF23_614495","12-17","F"
"F23_614496","HHF23_614496","12-17","M"
"F23_614497","HHF23_614497","40-49","F"
"F23_614498","HHF23_614498","5-11","F"
"F23_614499","HHF23_614499","70-120","F"
"F23_614500","HHF23_614500","70-120","F"
"F23_614501","HHF23_614501","5-11","F"
"F23_614502","HHF23_614502","40-49","M"
"F23_614503","HHF23_614503","5-11","M"
"B4_20825","HHB4_20825","40-49","M"
"F23_614504","HHF23_614504","70-120","F"
"F23_614505","HHF23_614505","5-11","M"
"F23_614506","HHF23_614506","50-59","M"
"F23_614507","HHF23_614507","70-120","M"
"F23_614508","HHF23_614508","50-59","M"
"F23_614509","HHF23_614509","70-120","F"
"F23_614510","HHF23_614510","50-59","F"
"F23_614511","HHF23_614511","60-69","F"
"F23_614512","HHF23_614512","60-69","F"
"F23_614513","HHF23_614513","70-120","F"
"A1_11801","HHA1_11801","40-49","M"
"B4_20826","HHB4_20826","70-120","F"
"F23_614514","HHF23_614514","70-120","F"
"F23_614515","HHF23_614515","60-69","F"
"F23_614516","HHF23_614516","60-69","F"
"F23_614517","HHF23_614517","70-120","M"
"F23_614518","HHF23_614518","70-120","M"
"F23_614519","HHF23_614519","40-49","F"
"F23_614520","HHF23_614520","50-59","F"
"F23_614521","HHF23_614521","60-69","F"
"F23_614522","HHF23_614522","70-120","F"
"F23_614523","HHF23_614523","70-120","M"
"B4_20827","HHB4_20827","50-59","F"
"F23_614524","HHF23_614524","60-69","F"
"F23_614525","HHF23_614525","40-49","F"
"F23_614526","HHF23_614526","60-69","F"
